PrimaryId,Company,Team_Leader_Id,Emp_Id,Employee Name,Designation,DesignationGroup,Department,Zone,Client Id,ClientEmp_Id,Client_Name,Client Type,Client Type Group,Client_Type1,State,City,Source_Id,SourceEmp_Id,SourceName,SourceCode,SourceType,SourceTypeGroup,CustomSourceId,Order_Id,Product_Id,Variant_Id,OrderDate,Order Amount,Remaining Amount,QuotationID,DiscountType,OrderSystemDate,Product Name,ProductDivision,Variant_Name,Unit Price,MRP,ProductGST,Category Type,Total Discount,Order Products Date,Product_Category,Product_Code,Sale Price
972859,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418364,819407,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45762.6319853009,Ajwain Cookies 400G*6.4,BigPacking,Ajwain Cookies 400G*6.4 - FG001816,101.69,120,18,Regular,10.17,45505,AJWAIN COOKIES,19059020,91.52
1048540,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418364,819407,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45763.6581306713,Ajwain Cookies 400G*6.4,BigPacking,Ajwain Cookies 400G*6.4 - FG001816,101.69,120,18,Regular,10.17,45505,AJWAIN COOKIES,19059020,91.52
132594,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418405,819448,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45733.6889049421,Assorted Dry Fruit Cookies 400G*6.4,BigPacking,Assorted Dry Fruit Cookies 400G*6.4 - FG002396,110.17,130,18,Regular,11.02,45505,ASSORTED DRY FRUIT C,19059020,99.15
154005,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418367,819410,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45733.6889049421,Almond Cookies 400G*6.4,BigPacking,Almond Cookies 400G*6.4 - FG001819,110.17,130,18,Regular,11.02,45505,ALMOND COOKIES,19059020,99.15
196691,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418367,819410,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.5085240394,Almond Cookies 400G*6.4,BigPacking,Almond Cookies 400G*6.4 - FG001819,110.17,130,18,Regular,11.02,45505,ALMOND COOKIES,19059020,99.15
198111,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418405,819448,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.5085240394,Assorted Dry Fruit Cookies 400G*6.4,BigPacking,Assorted Dry Fruit Cookies 400G*6.4 - FG002396,110.17,130,18,Regular,11.02,45505,ASSORTED DRY FRUIT C,19059020,99.15
272157,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418405,819448,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.6794542014,Assorted Dry Fruit Cookies 400G*6.4,BigPacking,Assorted Dry Fruit Cookies 400G*6.4 - FG002396,110.17,130,18,Regular,11.02,45505,ASSORTED DRY FRUIT C,19059020,99.15
299123,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418367,819410,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.6794542014,Almond Cookies 400G*6.4,BigPacking,Almond Cookies 400G*6.4 - FG001819,110.17,130,18,Regular,11.02,45505,ALMOND COOKIES,19059020,94.75
343315,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418405,819448,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.7999868056,Assorted Dry Fruit Cookies 400G*6.4,BigPacking,Assorted Dry Fruit Cookies 400G*6.4 - FG002396,110.17,130,18,Regular,11.02,45505,ASSORTED DRY FRUIT C,19059020,99.15
353516,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418367,819410,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.7999868056,Almond Cookies 400G*6.4,BigPacking,Almond Cookies 400G*6.4 - FG001819,110.17,130,18,Regular,11.02,45505,ALMOND COOKIES,19059020,99.15
416518,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418405,819448,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45736.489987581,Assorted Dry Fruit Cookies 400G*6.4,BigPacking,Assorted Dry Fruit Cookies 400G*6.4 - FG002396,110.17,130,18,Regular,11.02,45505,ASSORTED DRY FRUIT C,19059020,99.15
426867,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418367,819410,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45736.489987581,Almond Cookies 400G*6.4,BigPacking,Almond Cookies 400G*6.4 - FG001819,110.17,130,18,Regular,11.02,45505,ALMOND COOKIES,19059020,99.15
523654,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418405,819448,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45740.7084454514,Assorted Dry Fruit Cookies 400G*6.4,BigPacking,Assorted Dry Fruit Cookies 400G*6.4 - FG002396,110.17,130,18,Regular,11.02,45505,ASSORTED DRY FRUIT C,19059020,99.15
545854,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418367,819410,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45740.7084454514,Almond Cookies 400G*6.4,BigPacking,Almond Cookies 400G*6.4 - FG001819,110.17,130,18,Regular,11.02,45505,ALMOND COOKIES,19059020,94.75
124472,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418364,819407,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45733.6889049421,Ajwain Cookies 400G*6.4,BigPacking,Ajwain Cookies 400G*6.4 - FG001816,101.69,120,18,Regular,10.17,45505,AJWAIN COOKIES,19059020,94.75
196690,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418364,819407,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.5085240394,Ajwain Cookies 400G*6.4,BigPacking,Ajwain Cookies 400G*6.4 - FG001816,101.69,120,18,Regular,10.17,45505,AJWAIN COOKIES,19059020,94.75
299129,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418364,819407,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.6794542014,Ajwain Cookies 400G*6.4,BigPacking,Ajwain Cookies 400G*6.4 - FG001816,101.69,120,18,Regular,10.17,45505,AJWAIN COOKIES,19059020,94.75
353365,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418364,819407,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.7999868056,Ajwain Cookies 400G*6.4,BigPacking,Ajwain Cookies 400G*6.4 - FG001816,101.69,120,18,Regular,10.17,45505,AJWAIN COOKIES,19059020,94.75
426866,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418364,819407,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45736.489987581,Ajwain Cookies 400G*6.4,BigPacking,Ajwain Cookies 400G*6.4 - FG001816,101.69,120,18,Regular,10.17,45505,AJWAIN COOKIES,19059020,94.75
504742,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418364,819407,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45740.7084454514,Ajwain Cookies 400G*6.4,BigPacking,Ajwain Cookies 400G*6.4 - FG001816,101.69,120,18,Regular,10.17,45505,AJWAIN COOKIES,19059020,94.75
134444,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418317,819360,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45733.6889049421,Achar Matthi 400G*11.2,BigPacking,Achar Matthi 400G*11.2 - FG001404,89.29,100,12,Regular,8.93,45505,ACHAR MATTHI,21069099,80.36
196700,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418317,819360,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.5085240394,Achar Matthi 400G*11.2,BigPacking,Achar Matthi 400G*11.2 - FG001404,89.29,100,12,Regular,8.93,45505,ACHAR MATTHI,21069099,80.36
315405,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418317,819360,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.6794542014,Achar Matthi 400G*11.2,BigPacking,Achar Matthi 400G*11.2 - FG001404,89.29,100,12,Regular,8.93,45505,ACHAR MATTHI,21069099,80.36
353367,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418317,819360,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.7999868056,Achar Matthi 400G*11.2,BigPacking,Achar Matthi 400G*11.2 - FG001404,89.29,100,12,Regular,8.93,45505,ACHAR MATTHI,21069099,80.36
478338,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418317,819360,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45736.489987581,Achar Matthi 400G*11.2,BigPacking,Achar Matthi 400G*11.2 - FG001404,89.29,100,12,Regular,8.93,45505,ACHAR MATTHI,21069099,80.36
504736,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418317,819360,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45740.7084454514,Achar Matthi 400G*11.2,BigPacking,Achar Matthi 400G*11.2 - FG001404,89.29,100,12,Regular,8.93,45505,ACHAR MATTHI,21069099,80.36
132586,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418682,819793,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45733.6889049421,Anjeer Dry Fruit Burfee 500G * 6,BigPacking,Anjeer Dry Fruit Burfee 500G * 6 - FG002679,666.67,700,5,Regular,66.67,45505,ANJEER DRY FRUIT BUR,2106909905,599.97
198117,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418682,819793,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.5085240394,Anjeer Dry Fruit Burfee 500G * 6,BigPacking,Anjeer Dry Fruit Burfee 500G * 6 - FG002679,666.67,700,5,Regular,66.67,45505,ANJEER DRY FRUIT BUR,2106909905,599.97
281662,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418682,819793,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.6794542014,Anjeer Dry Fruit Burfee 500G * 6,BigPacking,Anjeer Dry Fruit Burfee 500G * 6 - FG002679,666.67,700,5,Regular,66.67,45505,ANJEER DRY FRUIT BUR,2106909905,599.97
352856,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418682,819793,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.7999868056,Anjeer Dry Fruit Burfee 500G * 6,BigPacking,Anjeer Dry Fruit Burfee 500G * 6 - FG002679,666.67,700,5,Regular,66.67,45505,ANJEER DRY FRUIT BUR,2106909905,599.97
463826,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418682,819793,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45736.489987581,Anjeer Dry Fruit Burfee 500G * 6,BigPacking,Anjeer Dry Fruit Burfee 500G * 6 - FG002679,666.67,700,5,Regular,66.67,45505,ANJEER DRY FRUIT BUR,2106909905,599.97
502285,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418682,819793,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45740.7084454514,Anjeer Dry Fruit Burfee 500G * 6,BigPacking,Anjeer Dry Fruit Burfee 500G * 6 - FG002679,666.67,700,5,Regular,66.67,45505,ANJEER DRY FRUIT BUR,2106909905,599.97
132361,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418714,819825,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45733.6889049421,Badam Halwa - 250 Gm * 7.5,BigPacking,Badam Halwa - 250 Gm * 7.5 - FG003990,76.19,80,5,Regular,7.62,45505,BADAM HALWA,2106909905,68.57
198114,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418714,819825,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.5085240394,Badam Halwa - 250 Gm * 7.5,BigPacking,Badam Halwa - 250 Gm * 7.5 - FG003990,76.19,80,5,Regular,7.62,45505,BADAM HALWA,2106909905,68.57
281661,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418714,819825,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.6794542014,Badam Halwa - 250 Gm * 7.5,BigPacking,Badam Halwa - 250 Gm * 7.5 - FG003990,76.19,80,5,Regular,7.62,45505,BADAM HALWA,2106909905,68.57
352859,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418714,819825,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.7999868056,Badam Halwa - 250 Gm * 7.5,BigPacking,Badam Halwa - 250 Gm * 7.5 - FG003990,76.19,80,5,Regular,7.62,45505,BADAM HALWA,2106909905,68.57
463829,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418714,819825,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45736.489987581,Badam Halwa - 250 Gm * 7.5,BigPacking,Badam Halwa - 250 Gm * 7.5 - FG003990,76.19,80,5,Regular,7.62,45505,BADAM HALWA,2106909905,68.57
502280,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418714,819825,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45740.7084454514,Badam Halwa - 250 Gm * 7.5,BigPacking,Badam Halwa - 250 Gm * 7.5 - FG003990,76.19,80,5,Regular,7.62,45505,BADAM HALWA,2106909905,68.57
154003,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418387,819430,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45733.6889049421,Ajwain Cookies 200G*6,BigPacking,Ajwain Cookies 200G*6 - FG002180,46.61,55,18,Regular,4.66,45505,AJWAIN COOKIES,19059020,41.95
196693,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418387,819430,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.5085240394,Ajwain Cookies 200G*6,BigPacking,Ajwain Cookies 200G*6 - FG002180,46.61,55,18,Regular,4.66,45505,AJWAIN COOKIES,19059020,41.95
299127,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418387,819430,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.6794542014,Ajwain Cookies 200G*6,BigPacking,Ajwain Cookies 200G*6 - FG002180,46.61,55,18,Regular,4.66,45505,AJWAIN COOKIES,19059020,41.95
353514,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418387,819430,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.7999868056,Ajwain Cookies 200G*6,BigPacking,Ajwain Cookies 200G*6 - FG002180,46.61,55,18,Regular,4.66,45505,AJWAIN COOKIES,19059020,41.95
426869,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418387,819430,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45736.489987581,Ajwain Cookies 200G*6,BigPacking,Ajwain Cookies 200G*6 - FG002180,46.61,55,18,Regular,4.66,45505,AJWAIN COOKIES,19059020,41.95
504741,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418387,819430,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45740.7084454514,Ajwain Cookies 200G*6,BigPacking,Ajwain Cookies 200G*6 - FG002180,46.61,55,18,Regular,4.66,45505,AJWAIN COOKIES,19059020,41.95
132595,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418400,819443,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45733.6889049421,Alu Lachha - 150 Gm * 9,BigPacking,Alu Lachha - 150 Gm * 9 - FG002327,53.57,60,12,Regular,5.36,45505,ALU LACHHA,20052000,48.21
198121,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418400,819443,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.5085240394,Alu Lachha - 150 Gm * 9,BigPacking,Alu Lachha - 150 Gm * 9 - FG002327,53.57,60,12,Regular,5.36,45505,ALU LACHHA,20052000,48.21
272158,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418400,819443,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.6794542014,Alu Lachha - 150 Gm * 9,BigPacking,Alu Lachha - 150 Gm * 9 - FG002327,53.57,60,12,Regular,5.36,45505,ALU LACHHA,20052000,48.21
343317,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418400,819443,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45734.7999868056,Alu Lachha - 150 Gm * 9,BigPacking,Alu Lachha - 150 Gm * 9 - FG002327,53.57,60,12,Regular,5.36,45505,ALU LACHHA,20052000,48.21
416514,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418400,819443,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45736.489987581,Alu Lachha - 150 Gm * 9,BigPacking,Alu Lachha - 150 Gm * 9 - FG002327,53.57,60,12,Regular,5.36,45505,ALU LACHHA,20052000,48.21
523800,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418400,819443,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45740.7084454514,Alu Lachha - 150 Gm * 9,BigPacking,Alu Lachha - 150 Gm * 9 - FG002327,53.57,60,12,Regular,5.36,45505,ALU LACHHA,20052000,48.21
563875,168,56315,101963,Rajeev Sharma,Distributor,Distributor,Distributions,North,9285591,101963,DMS Amit,Direct Distributor,Other,Company,Uttar Pradesh,Meerut,9256191,56315,K.C.AGENCIES-JODHPUR,CRJ000002,SUPER STOCKIST,Other,9256191,21286957,418682,819793,7/15/2024,32031.01,32031.01,1722534821989,Fixed,45742.6493364931,Anjeer Dry Fruit Burfee 500G * 6,BigPacking,Anjeer Dry Fruit Burfee 500G * 6 - FG002679,666.67,700,5,Regular,66.67,45505,ANJEER DRY FRUIT BUR,2106909905,599.97
